Accident_ID,Date,City,Area,Latitude,Longitude,Weather_Condition,Road_Type,Vehicle_Type,Traffic_Level,Light_Condition,Speed_kmph,Driver_Age,Alcohol_Involved,Seatbelt_Helmet_Used,Number_of_Vehicles,Casualties,Accident_Severity
BRD01730,2024-07-05,Vadodara,Sayajigunj,22.347877,73.164261,Cloudy,Flyover,Bike,Low,Daylight,62,63,0,1,3,1,Low
BRD01731,2024-04-18,Vadodara,Alkapuri,22.301527,73.196692,Cloudy,City Road,Bike,High,Night,90,48,0,0,2,1,Medium
BRD01732,2024-08-31,Vadodara,Harni,22.333509,73.216415,Rainy,Highway,Auto,Medium,Night,77,50,1,1,2,6,Medium
BRD01733,2025-02-27,Vadodara,Alkapuri,22.300337,73.212714,Fog,Residential,Car,High,Night,101,61,0,1,4,6,High
BRD01734,2024-11-22,Vadodara,Waghodia,22.360261,73.226576,Clear,Flyover,Auto,High,Daylight,65,26,0,1,1,6,Medium
BRD01735,2025-01-26,Vadodara,Vasna,22.34943,73.18176,Fog,Residential,Bus,High,Daylight,96,44,1,0,2,3,High
BRD01736,2024-03-24,Vadodara,Harni,22.371021,73.201425,Clear,Highway,Bus,Low,Daylight,76,55,0,0,5,6,Medium
BRD01737,2024-03-19,Vadodara,Sayajigunj,22.341316,73.244866,Rainy,City Road,Car,Medium,Night,40,23,1,0,5,4,Medium
BRD01738,2024-03-28,Vadodara,Sayajigunj,22.326351,73.12366,Cloudy,City Road,Auto,Medium,Evening,103,61,0,0,2,2,Medium
BRD01739,2024-11-03,Vadodara,Vasna,22.252506,73.142342,Fog,Residential,Bus,Medium,Daylight,112,42,0,0,5,5,High
BRD01740,2024-01-02,Vadodara,Waghodia,22.2836,73.191089,Fog,City Road,Truck,High,Daylight,81,53,1,0,1,1,Medium
BRD01741,2025-01-14,Vadodara,Manjalpur,22.310568,73.180817,Rainy,Residential,Bus,High,Evening,111,18,1,1,3,6,High
BRD01742,2025-03-28,Vadodara,Makarpura,22.318602,73.229555,Rainy,Highway,Bike,High,Night,39,59,1,0,5,2,Medium
BRD01743,2025-04-26,Vadodara,Fatehgunj,22.350712,73.117166,Clear,Highway,Auto,Medium,Daylight,25,44,1,0,4,1,Low
BRD01744,2024-11-18,Vadodara,Nizampura,22.254088,73.196093,Clear,Highway,Bus,Low,Daylight,28,43,0,0,5,4,Low
BRD01745,2025-03-21,Vadodara,Tarsali,22.288478,73.144872,Cloudy,Flyover,Bike,High,Evening,47,19,1,0,5,5,Medium
BRD01746,2024-11-27,Vadodara,Fatehgunj,22.332075,73.113323,Fog,Residential,Auto,High,Daylight,48,45,0,1,1,5,Medium
BRD01747,2024-03-08,Vadodara,Alkapuri,22.322471,73.179558,Rainy,Highway,Car,Medium,Evening,76,25,1,0,2,3,Medium
BRD01748,2024-05-23,Vadodara,Akota,22.278384,73.22046,Cloudy,Residential,Car,Low,Evening,111,34,1,1,1,2,Medium
BRD01749,2025-01-17,Vadodara,Akota,22.355366,73.239567,Clear,City Road,Truck,Low,Daylight,26,60,1,0,4,5,Low
BRD01750,2025-05-04,Vadodara,Gotri,22.309609,73.137297,Clear,City Road,Auto,High,Night,36,54,1,1,1,1,Low
BRD01751,2025-01-24,Vadodara,Fatehgunj,22.2501,73.237744,Rainy,Flyover,Car,High,Night,73,38,0,1,1,5,High
BRD01752,2025-01-26,Vadodara,Sayajigunj,22.283259,73.213085,Fog,Residential,Truck,Medium,Night,53,61,0,0,4,5,Medium
BRD01753,2024-03-01,Vadodara,Waghodia,22.363656,73.185493,Fog,Residential,Car,High,Evening,94,41,1,1,4,1,High
BRD01754,2024-08-07,Vadodara,Alkapuri,22.299551,73.22102,Rainy,Residential,Truck,Low,Evening,41,22,0,1,5,1,Low
BRD01755,2025-03-30,Vadodara,Makarpura,22.36766,73.120233,Fog,Highway,Truck,High,Daylight,87,56,1,0,2,6,High
BRD01756,2024-01-06,Vadodara,Sayajigunj,22.304204,73.110901,Cloudy,Residential,Auto,High,Evening,104,44,0,0,3,1,Medium
BRD01757,2024-12-02,Vadodara,Sama,22.270062,73.237222,Cloudy,City Road,Car,High,Night,100,53,1,1,5,4,High
BRD01758,2024-11-08,Vadodara,Karelibaug,22.298382,73.217148,Cloudy,Highway,Truck,High,Daylight,88,33,1,0,1,3,Medium
BRD01759,2024-06-16,Vadodara,Gotri,22.328406,73.211905,Fog,Highway,Car,High,Daylight,56,43,0,0,1,0,Low
BRD01760,2024-11-30,Vadodara,Makarpura,22.340791,73.239492,Clear,City Road,Auto,Medium,Evening,63,65,0,1,2,0,Low
BRD01761,2024-02-06,Vadodara,Gotri,22.289067,73.102502,Clear,Residential,Truck,Medium,Daylight,118,58,1,0,1,4,Medium
BRD01762,2024-12-09,Vadodara,Sayajigunj,22.288626,73.211342,Cloudy,City Road,Truck,High,Daylight,66,39,0,0,5,6,Medium
BRD01763,2024-04-28,Vadodara,Alkapuri,22.32413,73.172672,Rainy,Residential,Bus,Low,Evening,68,24,1,1,2,6,Medium
BRD01764,2024-09-30,Vadodara,Karelibaug,22.364315,73.112776,Clear,Flyover,Car,High,Evening,72,18,1,1,4,3,Medium
BRD01765,2024-06-19,Vadodara,Fatehgunj,22.269882,73.214672,Clear,Flyover,Bike,High,Night,80,33,1,1,3,4,Medium
BRD01766,2024-04-25,Vadodara,Manjalpur,22.335364,73.172324,Clear,Flyover,Bus,High,Daylight,45,18,0,1,4,2,Low
BRD01767,2024-02-07,Vadodara,Fatehgunj,22.378775,73.152442,Cloudy,City Road,Bus,Low,Daylight,107,54,0,0,2,1,Medium
BRD01768,2024-10-25,Vadodara,Harni,22.34389,73.188618,Fog,Residential,Car,High,Daylight,120,47,0,0,3,6,High
BRD01769,2025-03-09,Vadodara,Fatehgunj,22.287259,73.19134,Rainy,Flyover,Bus,Medium,Night,64,19,1,1,2,2,Medium
BRD01770,2024-12-20,Vadodara,Sama,22.311157,73.148203,Rainy,Highway,Bus,Medium,Evening,33,20,1,0,4,0,Low
BRD01771,2024-10-02,Vadodara,Harni,22.295125,73.140198,Rainy,Residential,Car,High,Night,46,20,0,1,5,6,Medium
BRD01772,2025-01-14,Vadodara,Manjalpur,22.34476,73.221164,Clear,Flyover,Bus,Medium,Night,69,35,1,1,2,4,Medium
BRD01773,2024-09-08,Vadodara,Sama,22.311463,73.107587,Clear,Highway,Auto,Medium,Daylight,31,18,1,1,3,5,Low
BRD01774,2025-01-24,Vadodara,Gotri,22.328547,73.218269,Clear,City Road,Car,High,Daylight,60,52,0,0,5,0,Low
BRD01775,2025-04-26,Vadodara,Vasna,22.34508,73.135782,Cloudy,Flyover,Auto,Medium,Evening,45,43,1,0,4,6,Low
BRD01776,2024-03-21,Vadodara,Harni,22.340716,73.113581,Clear,Residential,Truck,Low,Evening,75,45,0,0,2,2,Low
BRD01777,2024-04-12,Vadodara,Alkapuri,22.37123,73.190735,Fog,Residential,Truck,High,Night,78,19,0,1,4,1,Medium
BRD01778,2024-10-12,Vadodara,Fatehgunj,22.379012,73.106384,Clear,City Road,Bike,High,Evening,117,63,0,0,5,4,High
BRD01779,2024-04-12,Vadodara,Makarpura,22.361301,73.121789,Fog,Residential,Bus,Low,Daylight,35,24,1,1,5,0,Low
BRD01780,2024-03-24,Vadodara,Tarsali,22.301914,73.127971,Fog,Highway,Bike,High,Evening,31,59,1,0,3,2,Medium
BRD01781,2024-03-16,Vadodara,Alkapuri,22.29076,73.190093,Cloudy,Residential,Bike,High,Night,111,48,1,1,3,1,Medium
BRD01782,2025-05-05,Vadodara,Tarsali,22.257372,73.179773,Fog,City Road,Car,Medium,Daylight,117,46,0,1,4,5,High
BRD01783,2025-01-08,Vadodara,Gotri,22.324955,73.163184,Clear,Residential,Bus,High,Night,98,26,1,0,2,2,Medium
BRD01784,2025-04-17,Vadodara,Alkapuri,22.297229,73.246433,Fog,City Road,Bus,High,Daylight,98,65,1,0,2,3,High
BRD01785,2024-01-04,Vadodara,Gotri,22.36789,73.17754,Fog,Highway,Truck,Medium,Daylight,96,43,0,0,4,3,Medium
BRD01786,2024-01-05,Vadodara,Waghodia,22.255722,73.20964,Cloudy,Highway,Bus,Low,Night,80,18,0,0,2,6,Medium
BRD01787,2024-01-31,Vadodara,Tarsali,22.346301,73.195864,Clear,City Road,Truck,High,Daylight,40,19,1,1,2,1,Low
BRD01788,2024-08-27,Vadodara,Vasna,22.327669,73.13469,Rainy,Highway,Auto,Medium,Evening,72,29,1,0,1,4,Medium
BRD01789,2025-05-10,Vadodara,Fatehgunj,22.295346,73.222209,Cloudy,Residential,Truck,Low,Evening,42,38,1,1,5,6,Low
BRD01790,2025-01-17,Vadodara,Nizampura,22.375144,73.142227,Rainy,Flyover,Truck,Low,Daylight,65,50,0,0,5,2,Medium
BRD01791,2025-01-02,Vadodara,Nizampura,22.327382,73.152179,Clear,Flyover,Auto,High,Daylight,96,36,1,1,4,0,Medium
BRD01792,2025-02-10,Vadodara,Makarpura,22.298229,73.118502,Cloudy,Residential,Bike,Low,Night,46,62,1,1,1,4,Low
BRD01793,2024-08-03,Vadodara,Sama,22.26814,73.181264,Rainy,Highway,Bus,Medium,Daylight,38,36,1,0,4,6,Medium
BRD01794,2024-06-29,Vadodara,Tarsali,22.37926,73.154896,Cloudy,Flyover,Bike,Low,Daylight,41,41,0,0,1,1,Low
BRD01795,2024-11-21,Vadodara,Manjalpur,22.305011,73.221344,Cloudy,Flyover,Bus,Low,Daylight,111,40,1,0,3,5,Medium
BRD01796,2024-02-08,Vadodara,Gotri,22.281888,73.14896,Rainy,Residential,Auto,Low,Night,57,21,1,1,3,2,Low
BRD01797,2024-06-12,Vadodara,Vasna,22.372066,73.237685,Rainy,Highway,Truck,Low,Evening,112,47,0,0,5,6,High
BRD01798,2025-03-09,Vadodara,Vasna,22.3026,73.132221,Cloudy,Flyover,Bus,Medium,Daylight,120,53,0,0,3,2,Medium
BRD01799,2024-10-13,Vadodara,Fatehgunj,22.301478,73.243227,Cloudy,Flyover,Bus,Medium,Daylight,105,29,0,1,4,5,Medium
BRD01800,2025-03-14,Vadodara,Alkapuri,22.354742,73.115039,Clear,City Road,Car,High,Daylight,58,56,1,1,4,1,Low
BRD01801,2025-02-22,Vadodara,Karelibaug,22.339726,73.190556,Rainy,Residential,Car,Low,Evening,49,26,0,1,3,6,Medium
BRD01802,2024-10-14,Vadodara,Karelibaug,22.291881,73.214463,Fog,Residential,Bus,Low,Night,48,57,0,1,2,6,Medium
BRD01803,2025-04-22,Vadodara,Vasna,22.270729,73.20814,Cloudy,Flyover,Car,Medium,Daylight,55,26,0,0,1,4,Low
BRD01804,2024-02-03,Vadodara,Sayajigunj,22.33019,73.134193,Clear,City Road,Auto,Medium,Night,113,36,0,0,3,0,Low
BRD01805,2024-10-29,Vadodara,Nizampura,22.269416,73.191216,Cloudy,Residential,Truck,High,Night,34,23,1,1,3,4,Medium
BRD01806,2024-06-14,Vadodara,Sayajigunj,22.323891,73.191403,Rainy,Highway,Car,Medium,Evening,32,32,0,0,1,3,Low
BRD01807,2024-12-10,Vadodara,Karelibaug,22.27396,73.213755,Cloudy,City Road,Car,Medium,Night,56,46,1,1,2,1,Low
BRD01808,2024-09-16,Vadodara,Vasna,22.374812,73.243241,Rainy,Residential,Truck,Low,Evening,78,48,0,1,1,5,Medium
BRD01809,2024-05-01,Vadodara,Sayajigunj,22.353684,73.150259,Rainy,Flyover,Car,High,Evening,71,50,1,0,3,0,Medium
BRD01810,2024-08-30,Vadodara,Tarsali,22.342048,73.209189,Clear,City Road,Bus,High,Night,29,19,1,1,3,5,Medium
BRD01811,2024-03-11,Vadodara,Waghodia,22.323993,73.100363,Rainy,Residential,Car,Medium,Daylight,83,20,0,1,2,3,Medium
BRD01812,2024-05-14,Vadodara,Sayajigunj,22.344761,73.142409,Fog,Residential,Truck,High,Night,76,56,1,0,1,6,High
BRD01813,2024-10-19,Vadodara,Makarpura,22.312973,73.186147,Rainy,Flyover,Auto,High,Daylight,114,34,1,0,5,6,High
BRD01814,2024-05-24,Vadodara,Harni,22.341286,73.199276,Fog,City Road,Bus,Medium,Night,26,36,0,0,2,6,Medium
BRD01815,2024-02-21,Vadodara,Karelibaug,22.26311,73.20779,Rainy,Highway,Bike,High,Night,57,57,1,1,2,3,Medium
BRD01816,2024-02-07,Vadodara,Karelibaug,22.339057,73.165541,Fog,City Road,Car,Low,Daylight,25,55,1,1,3,5,Medium
BRD01817,2024-07-22,Vadodara,Vasna,22.309942,73.175602,Rainy,Residential,Bike,High,Evening,45,50,0,0,2,2,Medium
BRD01818,2024-11-28,Vadodara,Fatehgunj,22.257515,73.19859,Cloudy,Flyover,Bike,High,Night,107,51,0,1,1,4,High
BRD01819,2024-10-21,Vadodara,Makarpura,22.29811,73.145892,Rainy,Flyover,Bus,High,Daylight,117,61,1,1,4,2,High
BRD01820,2025-03-28,Vadodara,Makarpura,22.320405,73.24566,Fog,Residential,Car,High,Daylight,74,43,0,0,5,1,Medium
BRD01821,2024-02-12,Vadodara,Sayajigunj,22.302101,73.101111,Clear,Residential,Truck,High,Night,43,38,1,1,3,3,Low
BRD01822,2025-04-29,Vadodara,Sayajigunj,22.291922,73.212741,Fog,Flyover,Bus,Medium,Night,110,24,0,1,4,4,High
BRD01823,2024-01-27,Vadodara,Sayajigunj,22.318091,73.150637,Cloudy,Residential,Auto,Medium,Daylight,25,36,0,1,1,0,Low
BRD01824,2024-06-15,Vadodara,Manjalpur,22.270008,73.233766,Cloudy,Flyover,Truck,Medium,Daylight,70,50,1,1,1,2,Low
BRD01825,2024-07-27,Vadodara,Nizampura,22.379755,73.102548,Rainy,City Road,Truck,Low,Night,50,20,0,1,1,4,Medium
BRD01826,2025-03-27,Vadodara,Harni,22.288779,73.240491,Rainy,City Road,Car,Medium,Evening,49,59,1,0,2,0,Low
BRD01827,2024-01-25,Vadodara,Nizampura,22.32949,73.180201,Clear,Highway,Auto,High,Night,67,65,0,0,3,5,Medium
BRD01828,2024-02-03,Vadodara,Sama,22.328962,73.189456,Clear,Residential,Car,High,Night,80,39,0,1,1,5,Medium
BRD01829,2024-05-18,Vadodara,Nizampura,22.251714,73.147666,Rainy,Highway,Bus,Medium,Daylight,74,40,1,1,3,4,Medium
BRD01830,2024-11-23,Vadodara,Makarpura,22.373934,73.185956,Clear,Highway,Truck,High,Evening,66,58,0,0,4,3,Medium
BRD01831,2024-05-08,Vadodara,Akota,22.269128,73.230787,Clear,Highway,Car,Low,Daylight,116,40,0,1,5,4,Medium
BRD01832,2024-04-07,Vadodara,Sama,22.290583,73.10613,Fog,Highway,Auto,High,Evening,27,46,1,1,3,3,Medium
BRD01833,2024-07-06,Vadodara,Manjalpur,22.33532,73.110004,Cloudy,Residential,Truck,Medium,Evening,71,51,0,0,1,4,Medium
BRD01834,2024-11-24,Vadodara,Nizampura,22.363593,73.20445,Rainy,Flyover,Bike,High,Evening,65,44,0,0,2,6,High
BRD01835,2024-11-25,Vadodara,Waghodia,22.343934,73.156512,Rainy,Flyover,Car,Medium,Night,28,44,1,1,5,5,Medium
BRD01836,2024-12-24,Vadodara,Alkapuri,22.299913,73.127269,Rainy,City Road,Bike,Low,Night,81,23,0,1,5,1,Medium
BRD01837,2025-02-25,Vadodara,Waghodia,22.356821,73.184469,Rainy,Residential,Auto,Medium,Evening,43,55,0,1,2,3,Low
BRD01838,2024-03-14,Vadodara,Gotri,22.334989,73.117857,Rainy,Highway,Car,Low,Daylight,83,32,1,0,1,5,Medium
BRD01839,2025-02-13,Vadodara,Vasna,22.32048,73.195664,Cloudy,Highway,Auto,Medium,Night,59,47,1,1,3,6,Low
BRD01840,2024-09-11,Vadodara,Waghodia,22.290804,73.189002,Clear,Highway,Auto,High,Evening,81,57,0,1,2,3,Medium
BRD01841,2024-10-25,Vadodara,Manjalpur,22.291653,73.190379,Cloudy,Flyover,Truck,High,Evening,33,56,1,0,4,2,Low
BRD01842,2024-09-19,Vadodara,Fatehgunj,22.303433,73.178769,Rainy,City Road,Bike,High,Evening,58,48,1,0,2,4,Medium
BRD01843,2024-02-25,Vadodara,Karelibaug,22.264887,73.194739,Rainy,Highway,Truck,High,Evening,76,23,0,0,5,5,High
BRD01844,2025-01-27,Vadodara,Karelibaug,22.356012,73.103983,Cloudy,Residential,Bike,High,Night,37,42,0,0,1,4,Medium
BRD01845,2024-09-03,Vadodara,Tarsali,22.269075,73.183226,Cloudy,Residential,Auto,High,Evening,41,32,0,1,5,1,Low
BRD01846,2025-04-06,Vadodara,Fatehgunj,22.369772,73.136392,Cloudy,Flyover,Bike,High,Night,63,49,1,1,5,4,Medium
BRD01847,2024-04-25,Vadodara,Gotri,22.293981,73.203578,Cloudy,Highway,Bus,High,Night,118,33,0,0,2,6,High
BRD01848,2024-11-19,Vadodara,Alkapuri,22.338575,73.215145,Clear,Residential,Bike,Medium,Night,67,26,0,1,5,2,Low
BRD01849,2025-02-24,Vadodara,Akota,22.284243,73.146677,Rainy,City Road,Bike,High,Daylight,60,37,0,1,4,5,Medium
BRD01850,2025-01-20,Vadodara,Karelibaug,22.371707,73.246667,Clear,Flyover,Bike,High,Daylight,114,43,1,0,3,0,Medium
BRD01851,2025-01-15,Vadodara,Alkapuri,22.325761,73.165687,Cloudy,Residential,Auto,High,Night,102,52,0,0,2,0,Medium
BRD01852,2024-08-06,Vadodara,Nizampura,22.28795,73.161802,Fog,Residential,Auto,High,Night,59,19,0,1,4,2,Medium
BRD01853,2024-04-21,Vadodara,Karelibaug,22.32971,73.171965,Fog,Residential,Auto,Low,Evening,33,31,0,1,5,3,Low
BRD01854,2025-04-14,Vadodara,Karelibaug,22.328185,73.205495,Cloudy,City Road,Bus,Medium,Daylight,82,24,1,0,1,5,Medium
BRD01855,2024-10-13,Vadodara,Waghodia,22.36983,73.199283,Rainy,City Road,Car,High,Daylight,36,29,1,0,4,2,Medium
BRD01856,2024-11-16,Vadodara,Vasna,22.283058,73.137116,Fog,Residential,Bus,Low,Daylight,95,47,0,1,3,2,Medium
BRD01857,2024-07-18,Vadodara,Karelibaug,22.34453,73.151807,Cloudy,Flyover,Auto,Medium,Night,115,59,0,1,3,2,Medium
BRD01858,2024-01-02,Vadodara,Waghodia,22.251707,73.124234,Clear,City Road,Bike,Medium,Evening,33,60,0,1,5,3,Low
BRD01859,2024-04-26,Vadodara,Tarsali,22.349217,73.225667,Clear,Residential,Bus,High,Evening,61,21,1,0,4,0,Low
BRD01860,2024-03-06,Vadodara,Harni,22.355347,73.228914,Cloudy,Residential,Truck,Medium,Evening,28,58,0,0,1,5,Low
BRD01861,2025-05-11,Vadodara,Vasna,22.253844,73.208901,Rainy,Residential,Car,Medium,Daylight,106,53,0,1,4,2,Medium
BRD01862,2025-01-17,Vadodara,Sayajigunj,22.378693,73.162079,Cloudy,Highway,Bike,Medium,Daylight,40,38,1,0,3,4,Low
BRD01863,2025-03-10,Vadodara,Sama,22.266641,73.202007,Rainy,City Road,Truck,Low,Evening,42,55,0,0,2,6,Medium
BRD01864,2025-04-01,Vadodara,Sayajigunj,22.313469,73.19258,Cloudy,Highway,Bike,Medium,Night,95,46,0,1,2,1,Medium
BRD01865,2024-05-20,Vadodara,Akota,22.253497,73.124631,Fog,City Road,Truck,Medium,Daylight,76,47,1,1,3,0,Low
BRD01866,2025-02-18,Vadodara,Sayajigunj,22.355762,73.116507,Cloudy,Residential,Car,Medium,Night,42,26,1,0,1,6,Low
BRD01867,2025-04-02,Vadodara,Harni,22.332382,73.153402,Fog,City Road,Car,High,Night,107,61,1,1,3,3,High
BRD01868,2024-01-14,Vadodara,Gotri,22.370548,73.245312,Clear,Flyover,Bike,Medium,Daylight,102,65,1,1,1,0,Low
BRD01869,2024-05-10,Vadodara,Nizampura,22.301913,73.121102,Rainy,City Road,Auto,Medium,Daylight,61,37,1,0,2,5,Medium
BRD01870,2024-07-12,Vadodara,Vasna,22.346062,73.112554,Clear,Residential,Truck,Medium,Evening,71,30,0,1,1,2,Low
BRD01871,2024-10-28,Vadodara,Fatehgunj,22.318378,73.169984,Clear,Flyover,Car,Medium,Daylight,114,26,0,1,1,6,Medium
BRD01872,2024-09-10,Vadodara,Makarpura,22.306608,73.114214,Fog,City Road,Bike,Medium,Evening,56,51,1,0,1,3,Low
BRD01873,2024-09-02,Vadodara,Gotri,22.261151,73.13092,Clear,Highway,Truck,High,Daylight,114,22,1,0,4,4,High
BRD01874,2024-11-19,Vadodara,Manjalpur,22.372888,73.102217,Cloudy,Highway,Auto,High,Night,77,24,0,1,5,1,Medium
BRD01875,2024-06-18,Vadodara,Tarsali,22.309038,73.107932,Fog,Highway,Car,Medium,Night,63,55,0,0,1,1,Medium
BRD01876,2025-01-15,Vadodara,Gotri,22.251591,73.104986,Fog,City Road,Car,Medium,Daylight,47,29,1,1,3,5,Medium
BRD01877,2024-03-11,Vadodara,Karelibaug,22.28748,73.114336,Clear,Flyover,Car,High,Daylight,66,43,1,1,1,6,Medium
BRD01878,2024-06-12,Vadodara,Vasna,22.326547,73.12125,Clear,Highway,Bus,Medium,Night,34,33,0,0,2,2,Low
BRD01879,2024-01-17,Vadodara,Waghodia,22.280174,73.246597,Rainy,City Road,Car,Low,Evening,60,29,0,1,4,0,Low
BRD01880,2025-05-06,Vadodara,Makarpura,22.346091,73.213626,Rainy,Highway,Bike,High,Daylight,28,34,1,0,2,0,Low
BRD01881,2024-03-30,Vadodara,Waghodia,22.2736,73.156825,Clear,Highway,Car,Low,Daylight,54,33,1,1,4,5,Low
BRD01882,2024-06-04,Vadodara,Karelibaug,22.315078,73.14476,Fog,Flyover,Auto,Medium,Night,41,45,0,0,3,1,Low
BRD01883,2024-03-30,Vadodara,Vasna,22.257086,73.221536,Cloudy,Flyover,Car,Medium,Night,49,47,1,0,3,2,Low
BRD01884,2025-03-01,Vadodara,Gotri,22.296307,73.225226,Fog,Highway,Truck,Low,Evening,104,29,1,1,3,3,Medium
BRD01885,2024-09-06,Vadodara,Tarsali,22.366639,73.244066,Fog,Flyover,Car,High,Evening,33,50,0,1,4,2,Medium
BRD01886,2025-02-04,Vadodara,Waghodia,22.278493,73.160648,Fog,Flyover,Car,Low,Night,59,46,1,1,4,3,Low
BRD01887,2024-04-16,Vadodara,Nizampura,22.325473,73.20341,Fog,Residential,Car,High,Evening,54,54,1,0,2,2,Medium
BRD01888,2024-07-17,Vadodara,Fatehgunj,22.370091,73.12261,Fog,Highway,Truck,Low,Night,115,23,0,1,4,6,High
BRD01889,2025-04-21,Vadodara,Gotri,22.292118,73.131875,Rainy,Flyover,Bus,High,Evening,105,39,1,0,5,4,High
BRD01890,2025-01-09,Vadodara,Nizampura,22.269125,73.184826,Clear,City Road,Auto,Medium,Evening,37,52,0,1,1,3,Low
BRD01891,2024-02-12,Vadodara,Manjalpur,22.301175,73.217242,Fog,City Road,Bus,Low,Daylight,111,19,0,0,4,4,High
BRD01892,2024-01-31,Vadodara,Fatehgunj,22.339847,73.216252,Rainy,Highway,Bike,Medium,Night,41,52,1,1,5,3,Low
BRD01893,2025-01-09,Vadodara,Akota,22.324599,73.117674,Clear,Highway,Truck,High,Night,42,30,1,1,4,3,Low
BRD01894,2025-03-05,Vadodara,Karelibaug,22.347326,73.248724,Rainy,City Road,Bus,Medium,Evening,107,36,1,1,2,2,Medium
BRD01895,2024-03-12,Vadodara,Vasna,22.370997,73.229086,Rainy,Flyover,Bike,High,Daylight,38,43,1,0,1,3,Medium
BRD01896,2025-04-11,Vadodara,Sayajigunj,22.343419,73.185074,Rainy,Highway,Auto,High,Night,77,46,0,1,5,5,High
BRD01897,2024-11-03,Vadodara,Manjalpur,22.254272,73.24339,Rainy,Highway,Car,Low,Night,67,54,0,0,4,1,Medium
BRD01898,2025-01-09,Vadodara,Harni,22.254405,73.213153,Rainy,City Road,Car,High,Daylight,102,35,1,0,4,2,High
BRD01899,2024-04-15,Vadodara,Makarpura,22.285572,73.219185,Cloudy,Flyover,Bike,Medium,Evening,109,52,1,0,1,6,Medium
BRD01900,2024-04-20,Vadodara,Alkapuri,22.259609,73.137657,Clear,Highway,Bike,Medium,Night,88,18,1,0,1,4,Medium
BRD01901,2025-04-02,Vadodara,Alkapuri,22.269568,73.184273,Clear,Residential,Bus,Medium,Daylight,108,43,0,0,5,1,Medium
BRD01902,2024-03-03,Vadodara,Sama,22.350062,73.138673,Clear,Flyover,Truck,Low,Evening,62,34,0,0,2,1,Low
BRD01903,2024-02-01,Vadodara,Vasna,22.312147,73.247655,Fog,Highway,Bus,Low,Evening,34,24,0,1,1,3,Low
BRD01904,2025-03-13,Vadodara,Vasna,22.364889,73.218607,Clear,Highway,Car,Medium,Daylight,86,63,0,1,1,0,Low
BRD01905,2025-03-20,Vadodara,Alkapuri,22.271004,73.239928,Rainy,Highway,Truck,Medium,Daylight,84,25,0,1,3,5,Medium
BRD01906,2024-02-08,Vadodara,Tarsali,22.370827,73.131969,Fog,Residential,Bus,Low,Evening,87,41,1,1,3,5,Medium
BRD01907,2024-05-02,Vadodara,Nizampura,22.35252,73.111954,Cloudy,Residential,Truck,Low,Evening,102,25,1,0,5,0,Low
BRD01908,2024-03-18,Vadodara,Manjalpur,22.295286,73.231547,Fog,Highway,Car,Low,Daylight,56,39,0,1,1,5,Medium
BRD01909,2025-05-09,Vadodara,Makarpura,22.274121,73.109964,Cloudy,Flyover,Truck,High,Night,109,28,1,0,4,3,Medium
BRD01910,2024-11-20,Vadodara,Waghodia,22.286789,73.2081,Fog,Highway,Bus,Low,Evening,25,52,1,1,4,1,Low
BRD01911,2024-10-18,Vadodara,Harni,22.278718,73.108753,Cloudy,Flyover,Bike,High,Evening,61,58,1,1,4,4,Medium
BRD01912,2024-07-06,Vadodara,Waghodia,22.351179,73.144437,Fog,City Road,Car,High,Night,76,58,0,1,2,1,Medium
BRD01913,2024-11-30,Vadodara,Waghodia,22.302662,73.103884,Cloudy,Residential,Bike,Medium,Night,42,19,0,0,3,6,Low
BRD01914,2025-02-23,Vadodara,Sayajigunj,22.316202,73.243358,Fog,Residential,Car,Low,Night,53,20,1,0,1,0,Low
BRD01915,2024-10-04,Vadodara,Harni,22.257669,73.140792,Clear,Highway,Bus,High,Daylight,77,52,0,0,4,3,Medium
BRD01916,2025-01-03,Vadodara,Manjalpur,22.265823,73.230527,Cloudy,City Road,Car,Low,Daylight,49,27,0,0,2,4,Low
BRD01917,2024-05-22,Vadodara,Fatehgunj,22.292476,73.123332,Rainy,City Road,Truck,Medium,Evening,26,55,1,0,1,4,Medium
BRD01918,2025-01-19,Vadodara,Nizampura,22.284837,73.190801,Fog,Highway,Car,Low,Night,29,24,0,0,3,5,Medium
BRD01919,2025-05-10,Vadodara,Tarsali,22.372678,73.239147,Clear,City Road,Auto,Medium,Evening,49,26,0,1,3,2,Low
BRD01920,2024-07-03,Vadodara,Fatehgunj,22.322348,73.10614,Clear,Residential,Auto,High,Daylight,114,19,0,0,1,5,High
BRD01921,2024-05-27,Vadodara,Sama,22.342598,73.149414,Clear,Flyover,Bike,Medium,Evening,38,39,0,0,3,4,Low
BRD01922,2025-02-13,Vadodara,Fatehgunj,22.287419,73.232568,Fog,City Road,Auto,Medium,Daylight,96,29,0,0,1,3,Medium
BRD01923,2025-04-12,Vadodara,Nizampura,22.333522,73.24521,Cloudy,City Road,Bus,Low,Evening,69,55,0,0,1,3,Low
BRD01924,2025-04-08,Vadodara,Vasna,22.307802,73.239674,Rainy,City Road,Bus,High,Evening,104,54,0,1,3,5,High
BRD01925,2024-07-09,Vadodara,Harni,22.324381,73.204681,Fog,Highway,Auto,Medium,Night,88,29,0,1,5,6,Medium
BRD01926,2024-12-19,Vadodara,Akota,22.296707,73.122984,Cloudy,Residential,Bike,High,Night,106,22,0,1,3,0,Medium
